"","TICKER_LIST","last_trade_price"
"8135","SBGI","27.4"
"8136","SBII","9.74"
"8137","SBIO","48.4276"
"8138","SBLK","19.28"
"8139","SBND","19.935"
"8140","SBNY","320.64"
"8141","SBOW","28.02"
"8142","SBRA","14.93"
"8143","SBSI","43.79"
"8144","SBSW","14.23"
"8145","SBTX","8.81"
"8146","SBUG","33.3264"
"8147","SBUX","116.91"
"8148","SCAQ","9.78"
"8149","SCCB","25.31"
"8150","SCCC","25.92"
"8151","SCCO","59.4"
"8152","SCDL","36.5066"
"8153","SCHA","109.97"
"8154","SCHB","113.39"
"8155","SCHC","43.59"
"8156","SCHD","78.89"
"8157","SCHE","30.99"
"8158","SCHF","40.57"
"8159","SCHG","164.93"
"8160","SCHH","49.71"
"8161","SCHI","52.2845"
"8162","SCHJ","50.905"
"8163","SCHK","46.49"
"8164","SCHL","39.3"
"8165","SCHM","83.07"
"8166","SCHN","52.39"
"8167","SCHO","51.09"
"8168","SCHP","63.32"
"8169","SCHQ","51.64"
"8170","SCHR","56.59"
"8171","SCHV","72.24"
"8172","SCHW","81.15"
"8173","SCHX","113.44"
"8174","SCHY","25.65"
"8175","SCHZ","54.48"
"8176","SCKT","6.26"
"8177","SCLE","9.7499"
"8178","SCNA","0.0073"
"8179","SCOA","9.81"
"8180","SCOB","9.74"
"8181","SCOR","3.74"
"8182","SCPH","6.05"
"8183","SCPL","20.31"
"8184","SCPS","3.63"
"8185","SCRD","49.92"
"8186","SCSC","39.75"
"8187","SCTY","6"
"8188","SCVL","40.12"
"8189","SCVX","9.9602"
"8190","SCWX","19.25"
"8191","SCYX","5.63"
"8192","SDAC","9.73"
"8193","SDCI","20.18"
"8194","SDEF","21.24"
"8195","SDEI","25.5955"
"8196","SDEM","11.155"
"8197","SDGA","29.6209"
"8198","SDGR","57.28"
"8199","SDHY","18.77"
"8200","SDIG","27.28"
"8201","SDIV","12.89"
"8202","SDOG","53.24"
"8203","SDOW","26.92"
"8204","SDPI","1.22"
"8205","SDVY","30.45"
"8206","SEAC","0.9256"
"8207","SEAH","10.79"
"8208","SEAS","69"
"8209","SEAT","13.39"
"8210","SECO","0.935"
"8211","SECT","44.45"
"8212","SEDG","344.07"
"8213","SEED","8.74"
"8214","SEEL","2.21"
"8215","SEER","35.07"
"8216","SEIC","64.33"
"8217","SEII","0.0207"
"8218","SEIX","25.28"
"8219","SELB","3.94"
"8220","SELF","5.095"
"8221","SEMR","26.47"
"8222","SENS","3.83"
"8223","SENT","28.6878"
"8224","SEPZ","31.8974"
"8225","SERA","11.04"
"8226","SESN","1.18"
"8227","SEVN","10.78"
"8228","SFBC","42"
"8229","SFBS","85.81"
"8230","SFET","1.1"
"8231","SFIG","51.185"
"8232","SFIX","35.01"
"8233","SFNC","32.12"
"8234","SFST","59.88"
"8235","SFUN","5.82"
"8236","SFYF","42.2491"
"8237","SFYX","15.36"
"8238","SGBI","0.0284"
"8239","SGBX","3"
"8240","SGDJ","42.95"
"8241","SGDM","27.94"
"8242","SGEN","190.86"
"8243","SGFY","16.14"
"8244","SGHT","25.17"
"8245","SGLB","2.93"
"8246","SGMA","9.37"
"8247","SGML","9.32"
"8248","SGMO","10.97"
"8249","SGMS","81.75"
"8250","SGOC","6.81"
"8251","SGOL","17.43"
"8252","SGOV","100.02"
"8253","SGRP","1.71"
"8254","SGRY","50.1"
"8255","SGTX","5.31"
"8256","SHAC","9.75"
"8257","SHAG","50.95"
"8258","SHAK","90.97"
"8259","SHBI","19.69"
"8260","SHCR","7.21"
"8261","SHEN","28.1"
"8262","SHFT","23.72"
"8263","SHIP","1.09"
"8264","SHLS","32.31"
"8265","SHLX","12.22"
"8266","SHOO","49.77"
"8267","SHOP","1528.06"
"8268","SHPW","7.23"
"8269","SHQA","9.7603"
"8270","SHUS","41.9749"
"8271","SHYD","24.95"
"8272","SHYF","48.57"
"8273","SHYG","45.64"
"8274","SHYL","47.69"
"8275","SIBN","24.8"
"8276","SIEB","3.09"
"8277","SIEN","5.76"
"8278","SIFI","49.355"
"8279","SIFY","3.54"
"8280","SIGA","7.39"
"8281","SIGI","81.46"
"8282","SIHY","49.92"
"8283","SILC","45.76"
"8284","SILJ","13.56"
"8285","SILK","59.96"
"8286","SILV","9.06"
"8287","SILX","5.9423"
"8288","SIMO","70.66"
"8289","SIMP","2.4825"
"8290","SIMS","48.77"
"8291","SINO","3.38"
"8292","SINT","1.23"
"8293","SINV","12.6784"
"8294","SIOX","2"
"8295","SIRI","6.41"
"8296","SISI","11.03"
"8297","SITC","17.27"
"8298","SITE","243.95"
"8299","SITM","287.43"
"8300","SIVB","747.52"
"8301","SIVR","23.27"
"8302","SIXA","35.9176"
"8303","SIXD","1e-04"
"8304","SIXH","30.4208"
"8305","SIXL","35.1213"
"8306","SIXO","25.8323"
"8307","SIXS","52.4056"
"8308","SIZE","137.65"
"8309","SJIJ","26.84"
"8310","SJIV","50.74"
"8311","SJNK","27.37"
"8312","SKIL","12.33"
"8313","SKIN","29.01"
"8314","SKLZ","11.33"
"8315","SKOR","53.75"
"8316","SKYA","9.76"
"8317","SKYT","24.05"
"8318","SKYU","54.82"
"8319","SKYW","49.35"
"8320","SKYY","116.57"
"8321","SLAB","200.06"
"8322","SLAC","9.76"
"8323","SLAM","9.74"
"8324","SLCA","10.93"
"8325","SLCR","9.9"
"8326","SLDB","2.36"
"8327","SLGC","14.28"
"8328","SLGG","3.29"
"8329","SLGL","9.09"
"8330","SLGN","41.01"
"8331","SLHG","2.6"
"8332","SLNG","4.41"
"8333","SLNH","12.78"
"8334","SLNO","0.8099"
"8335","SLQD","51.49"
"8336","SLQT","10.76"
"8337","SLRC","19.32"
"8338","SLRX","0.7574"
"8339","SLVM","28.09"
"8340","SLVO","5.42"
"8341","SLVP","14.27"
"8342","SLVR","9.715"
"8343","SLYG","96.08"
"8344","SLYV","90.28"
"8345","SMAR","68.91"
"8346","SMBC","59.49"
"8347","SMBK","26.98"
"8348","SMCI","46.58"
"8349","SMCP","33.0315"
"8350","SMDD","20.51"
"8351","SMDM","0.35"
"8352","SMDV","67.5423"
"8353","SMDY","42.6862"
"8354","SMED","8.11"
"8355","SMFG","6.72"
"8356","SMFR","8.56"
"8357","SMHB","12.9617"
"8358","SMHI","4.9"
"8359","SMID","19.5"
"8360","SMIG","25.6238"
"8361","SMIH","9.72"
"8362","SMIN","62.34"
"8363","SMIT","5.02"
"8364","SMLE","28.8012"
"8365","SMLF","59.6321"
"8366","SMLP","29.97"
"8367","SMLR","113.93"
"8368","SMLV","121.42"
"8369","SMMD","70.12"
"8370","SMMF","27.91"
"8371","SMMT","5.64"
"8372","SMMU","51.254"
"8373","SMMV","39.3"
"8374","SMOG","175.7298"
"8375","SMPL","41.02"
"8376","SMRT","13.53"
"8377","SMSI","6.06"
"8378","SMTC","90.23"
"8379","SMTI","37.675"
"8380","SMTS","1.79"
"8381","SMWB","19.85"
"8382","SNAP","53.17"
"8383","SNAX","5.21"
"8384","SNBR","87.23"
"8385","SNCE","10.74"
"8386","SNCR","2.46"
"8387","SNCY","32.76"
"8388","SNDL","0.643"
"8389","SNDR","25.26"
"8390","SNDX","17.6"
"8391","SNES","1.58"
"8392","SNEX","71.73"
"8393","SNGX","0.99"
"8394","SNII","10.75"
"8395","SNLN","16.04"
"8396","SNMP","1.22"
"8397","SNOA","5.86"
"8398","SNOW","364.8"
"8399","SNPE","42.02"
"8400","SNPO","18.09"
"8401","SNPS","340.75"
"8402","SNPX","10.6"
"8403","SNRH","9.79"
"8404","SNSE","8.92"
"8405","SNSR","39.63"
"8406","SNTG","2.16"
"8407","SNUG","28.5047"
"8408","SOCL","61.29"
"8409","SOFI","22.57"
"8410","SOFO","3.55"
"8411","SOGU","24.8136"
"8412","SOHO","2.71"
"8413","SOHU","20.67"
"8414","SOJC","26.79"
"8415","SOJD","27.27"
"8416","SOJE","25.89"
"8417","SOLN","51.31"
"8418","SOLO","3.7"
"8419","SOLY","20.53"
"8420","SONM","2.04"
"8421","SONN","0.6622"
"8422","SONO","34.4"
"8423","SONX","9.08"
"8424","SONY","123.22"
"8425","SOPH","15.54"
"8426","SOTK","5.95"
"8427","SOVO","14.79"
"8428","SOXL","60.91"
"8429","SOXQ","29.67"
"8430","SOXS","4.42"
"8431","SOXX","516.29"
"8432","SOYB","21.04"
"8433","SPAB","29.98"
"8434","SPAK","24.91"
"8435","SPAQ","9.95"
"8436","SPAX","20.425"
"8437","SPBC","29.2"
"8438","SPBO","35.46"
"8439","SPCB","0.8953"
"8440","SPCE","19.53"
"8441","SPCX","28.95"
"8442","SPDC","1e-04"
"8443","SPDN","14.34"
"8444","SPDV","30.6729"
"8445","SPDW","37.95"
"8446","SPEM","43.27"
"8447","SPEU","43.62"
"8448","SPFF","11.93"
"8449","SPFI","26.3"
"8450","SPGI","460.29"
"8451","SPGM","58.76"
"8452","SPGP","93.5739"
"8453","SPGS","9.75"
"8454","SPHB","82.46"
"8455","SPHD","43.72"
"8456","SPHQ","52.36"
"8457","SPHS","1e-04"
"8458","SPHY","26.74"
"8459","SPIB","36.49"
"8460","SPIP","31.6"
"8461","SPIR","5.75"
"8462","SPKB","9.79"
"8463","SPLB","32.31"
"8464","SPLG","55.09"
"8465","SPLK","166.07"
"8466","SPLP","29.94"
"8467","SPLV","64.15"
"8468","SPMB","25.63"
"8469","SPMD","50.83"
"8470","SPMO","65.1553"
"8471","SPMV","39.802"
"8472","SPNE","16.22"
"8473","SPNS","34.64"
"8474","SPNT","9.81"
"8475","SPOK","10.55"
"8476","SPOT","289.05"
"8477","SPPI","2.21"
"8478","SPPP","15.25"
"8479","SPQQ","35.48"
"8480","SPRB","4.69"
"8481","SPRE","25.3861"
"8482","SPRO","17.52"
"8483","SPRX","23.1208"
"8484","SPSB","31.16"
"8485","SPSC","147.72"
"8486","SPSK","19.85"
"8487","SPSM","46.91"
"8488","SPTI","32.28"
"8489","SPTK","9.75"
"8490","SPTL","42.52"
"8491","SPTM","57.88"
"8492","SPTN","25.04"
"8493","SPTS","30.57"
"8494","SPUC","35.4268"
"8495","SPUS","32.6586"
"8496","SPUU","116.42"
"8497","SPVM","51.6138"
"8498","SPVU","44.0805"
"8499","SPWH","17.3"
"8500","SPWR","32.59"
"8501","SPXB","92.3162"
"8502","SPXC","66.29"
"8503","SPXE","101.6955"
"8504","SPXL","138.21"
"8505","SPXN","99.0223"
"8506","SPXS","17.69"
"8507","SPXT","79.9196"
"8508","SPXU","13.37"
"8509","SPXV","99.2411"
"8510","SPXX","18.2"
"8511","SPXZ","18.73"
"8512","SPYC","34.0047"
"8513","SPYD","41.4"
"8514","SPYG","71.5"
"8515","SPYV","41.48"
"8516","SPYX","115.9873"
"8517","SQEW","39.0345"
"8518","SQFT","4.03"
"8519","SQLV","41.3961"
"8520","SQNS","5.65"
"8521","SQQQ","6.17"
"8522","SQSP","43.6"
"8523","SRAD","22"
"8524","SRAX","6.26"
"8525","SRCE","50.58"
"8526","SRCL","60.47"
"8527","SRDX","56.95"
"8528","SREA","27.93"
"8529","SRET","9.885"
"8530","SREV","1.24"
"8531","SRGA","1.07"
"8532","SRLN","45.91"
"8533","SRLP","17.73"
"8534","SRNA","0.0525"
"8535","SRNE","6.615"
"8536","SRPT","88.93"
"8537","SRRA","23"
"8538","SRRK","28.4"
"8539","SRSA","9.86"
"8540","SRTS","4.13"
"8541","SRTY","6.97"
"8542","SRVR","40.54"
"8543","SRZN","7.47"
"8544","SSAA","9.78"
"8545","SSBI","17.15"
"8546","SSBK","19.9"
"8547","SSFI","25.155"
"8548","SSKN","1.8402"
"8549","SSLY","56.761"
"8550","SSNC","77.82"
"8551","SSNT","6.08"
"8552","SSOK","0.3609"
"8553","SSPX","25.9326"
"8554","SSPY","70.86"
"8555","SSRM","17.495"
"8556","SSSS","15.45"
"8557","SSTI","38.64"
"8558","SSTK","121.8"
"8559","SSUS","36.98"
"8560","SSYS","34.67"
"8561","STAA","115.59"
"8562","STAB","3.69"
"8563","STAF","1.75"
"8564","STAG","42.36"
"8565","STAR","27.04"
"8566","STBA","32.1"
"8567","STBL","24.665"
"8568","STCN","1.81"
"8569","STEM","24.43"
"8570","STEP","47.73"
"8571","STER","23.99"
"8572","STFC","51.51"
"8573","STGW","10.61"
"8574","STIM","5.38"
"8575","STIP","106.2"
"8576","STKL","7.66"
"8577","STKS","15.52"
"8578","STLA","20.43"
"8579","STLD","65.04"
"8580","STLG","40.048"
"8581","STLV","30.1456"
"8582","STLY","9.5"
"8583","STNC","27.8883"
"8584","STNE","30.34"
"8585","STNG","16.72"
"8586","STOK","25.97"
"8587","STON","2.75"
"8588","STOR","35.07"
"8589","STOT","49.415"
"8590","STPZ","55.25"
"8591","STRA","64.24"
"8592","STRC","6.87"
"8593","STRE","9.78"
"8594","STRI","0.02"
"8595","STRL","27.18"
"8596","STRM","1.76"
"8597","STRO","23.4"
"8598","STRR","2.62"
"8599","STRS","34.67"
"8600","STRT","41.31"
"8601","STSA","6.05"
"8602","STTK","18.48"
"8603","STVN","24.31"
"8604","STWD","26.04"
"8605","STXB","26.11"
"8606","STXS","6.09"
"8607","SUBS","25.3423"
"8608","SUBZ","10.5401"
"8609","SULR","35.64"
"8610","SUMO","17"
"8611","SUMR","8.155"
"8612","SUNL","5.61"
"8613","SUNS","15.66"
"8614","SUNW","5.91"
"8615","SUNY","9.9625"
"8616","SUPN","32.2"
"8617","SUPV","2.2"
"8618","SURF","7.52"
"8619","SURG","3.22"
"8620","SUSA","105.05"
"8621","SUSB","25.89"
"8622","SUSC","27.81"
"8623","SUSL","84.27"
"8624","SVAL","33.16"
"8625","SVBL","0.471"
"8626","SVFA","10.05"
"8627","SVFB","10.1"
"8628","SVFC","10.05"
"8629","SVFD","7.12"
"8630","SVOK","9.96"
"8631","SVOL","28.03"
"8632","SVRA","1.2"
"8633","SVVC","4.17"
"8634","SVXY","62.26"
"8635","SWAG","9.86"
"8636","SWAN","36.47"
"8637","SWAV","238.2"
"8638","SWBI","21.99"
"8639","SWCH","23.06"
"8640","SWET","9.78"
"8641","SWIM","16.05"
"8642","SWIR","16.39"
"8643","SWKH","18.67"
"8644","SWKS","164.06"
"8645","SWSS","9.81"
"8646","SWTX","74.7"
"8647","SXQG","27.9354"
"8648","SXTC","0.96"
"8649","SXUS","23.3262"
"8650","SYBT","65.97"
"8651","SYBX","2.74"
"8652","SYLD","66.28"
"8653","SYNA","249.21"
"8654","SYNE","4e-04"
"8655","SYNH","99.89"
"8656","SYNL","11.93"
"8657","SYPR","4.06"
"8658","SYRS","4.56"
"8659","SYSX","0.43"
"8660","SYTA","3.8"
"8661","SYUS","45.6619"
"8662","SZNE","39.6503"
"8663","TACA","9.97"
"8664","TACO","8.7"
"8665","TACT","13.37"
"8666","TADS","29.867"
"8667","TAGG","50.33"
"8668","TAGS","27.06"
"8669","TAIL","18.15"
"8670","TAIT","4.71"
"8671","TALK","3.75"
"8672","TALO","13.01"
"8673","TALS","16.2"
"8674","TANH","0.7015"
"8675","TAOP","3.16"
"8676","TARA","7.14"
"8677","TARO","57.05"
"8678","TARS","27.87"
"8679","TASK","59.33"
"8680","TAST","3.75"
"8681","TATT","6.2601"
"8682","TAXF","55.1251"
"8683","TAYD","11.4815"
"8684","TBBK","32.69"
"8685","TBCP","9.81"
"8686","TBJL","24.42"
"8687","TBLA","9.11"
"8688","TBLD","20.07"
"8689","TBLT","0.5183"
"8690","TBNK","26.23"
"8691","TBPH","9.05"
"8692","TBSA","9.71"
"8693","TBUX","49.975"
"8694","TCAC","9.78"
"8695","TCBC","13.55"
"8696","TCBI","62.87"
"8697","TCBK","46.67"
"8698","TCBS","15.53"
"8699","TCCO","2.4"
"8700","TCDA","5.13"
"8701","TCFC","39.38"
"8702","TCHP","34.44"
"8703","TCMD","37.94"
"8704","TCOM","30.21"
"8705","TCON","3.45"
"8706","TCPC","14.34"
"8707","TCRR","6.98"
"8708","TCRX","8.64"
"8709","TCTL","34.6155"
"8710","TCVA","9.87"
"8711","TDCX","26.46"
"8712","TDIV","60.13"
"8713","TDOC","146.24"
"8714","TDSA","26.5028"
"8715","TDSB","26.82"
"8716","TDSC","28.6"
"8717","TDSD","30.09"
"8718","TDSE","30.71"
"8719","TDTF","28.18"
"8720","TDTT","26.45"
"8721","TDUP","19.39"
"8722","TDVG","34.2439"
"8723","TEAF","14.87"
"8724","TEAM","440.22"
"8725","TECB","43.68"
"8726","TECH","497.32"
"8727","TECK","27.09"
"8728","TECL","78.46"
"8729","TECS","33.57"
"8730","TEDU","0.8086"
"8731","TEGS","30.64"
"8732","TEKK","9.83"
"8733","TELA","13.1"
"8734","TELL","4.75"
"8735","TENB","55.7"
"8736","TENG","28.6993"
"8737","TENX","1.56"
"8738","TEQI","36.39"
"8739","TERN","10.35"
"8740","TESS","6.06"
"8741","TETC","9.71"
"8742","TEUM","0.0355"
"8743","TEVA","9.13"
"8744","TFFP","7.79"
"8745","TFII","114.46"
"8746","TFJL","23.7904"
"8747","TFLO","50.265"
"8748","TFSA","25.9"
"8749","TFSL","20.21"
"8750","TGEN","1.76"
"8751","TGHI","0.0208"
"8752","TGIF","106.285"
"8753","TGLS","29.55"
"8754","TGNA","21.33"
"8755","TGRW","35.218"
"8756","TGTX","35.51"
"8757","THCA","10.14"
"8758","THCP","9.73"
"8759","THCX","11.89"
"8760","THFF","45.15"
"8761","THMA","9.97"
"8762","THMO","1.6"
"8763","THNQ","47.7704"
"8764","THRM","83.51"
"8765","THRN","9.6"
"8766","THRX","16.29"
"8767","THRY","31.06"
"8768","THST","0.6475"
"8769","THTX","3.5"
"8770","TIGO","36.1"
"8771","TIGR","6.81"
"8772","TIKK","3.25"
"8773","TILE","15.99"
"8774","TILT","184.0688"
"8775","TIMB","11.64"
"8776","TINT","41.8985"
"8777","TINV","10.16"
"8778","TINY","42.6159"
"8779","TIOA","9.72"
"8780","TIPT","16.13"
"8781","TIPX","21.285"
"8782","TIPZ","66.736"
"8783","TIRX","2.97"
"8784","TISI","2.61"
"8785","TITN","30.91"
"8786","TIXT","35.76"
"8787","TKAT","6.15"
"8788","TKNO","23.28"
"8789","TLFA","5.3"
"8790","TLGA","9.74"
"8791","TLIS","5.28"
"8792","TLMD","2.54"
"8793","TLOG","0.008"
"8794","TLRS","0.158"
"8795","TLRY","10.7"
"8796","TLSA","1.54"
"8797","TLTD","74.6925"
"8798","TLTE","60.9244"
"8799","TLYS","15.81"
"8800","TMAC","9.74"
"8801","TMAT","23.8931"
"8802","TMBR","0.559"
"8803","TMCI","23.84"
"8804","TMDI","1.69"
"8805","TMDV","49.4924"
"8806","TMDX","31.49"
"8807","TMFC","44.12"
"8808","TMHC","31.86"
"8809","TMKR","9.85"
"8810","TMPM","9.81"
"8811","TMST","14.99"
"8812","TMUS","122.67"
"8813","TNDM","130.65"
"8814","TNET","106.15"
"8815","TNGX","12.78"
"8816","TNXP","0.5483"
"8817","TNYA","27.15"
"8818","TOFB","2.63"
"8819","TOKE","13.7"
"8820","TOLZ","47.392"
"8821","TOMZ","1.34"
"8822","TOPS","1.29"
"8823","TORM","2.98"
"8824","TOST","59"
"8825","TOTL","47.98"
"8826","TOTR","50.3831"
"8827","TOUR","1.34"
"8828","TOWN","32.81"
"8829","TPAY","43.7177"
"8830","TPBA","9.72"
"8831","TPGS","10.11"
"8832","TPGY","11.61"
"8833","TPHD","31.5034"
"8834","TPHE","26.1819"
"8835","TPHS","1.95"
"8836","TPIC","29.53"
"8837","TPIF","29.49"
"8838","TPLC","37.57"
"8839","TPLE","26.4454"
"8840","TPOR","56.96"
"8841","TPSC","36.5473"
"8842","TPST","12.2"
"8843","TPTA","24.8811"
"8844","TPTX","44.27"
"8845","TPVG","18.47"
"8846","TPVY","25.3"
"8847","TPYP","23.33"
"8848","TQQQ","170.56"
"8849","TRCA","9.77"
"8850","TRDA","24.75"
"8851","TREB","9.96"
"8852","TREC","7.98"
"8853","TREE","149.91"
"8854","TREX","114.26"
"8855","TRGP","56.68"
"8856","TRHC","14.2"
"8857","TRIB","1.99"
"8858","TRIL","17.89"
"8859","TRIN","17.25"
"8860","TRIP","35.04"
"8861","TRIT","6.2"
"8862","TRKA","2"
"8863","TRMB","86.38"
"8864","TRMD","8"
"8865","TRMK","33.82"
"8866","TRMR","17.84"
"8867","TRND","31.7306"
"8868","TRNF","3.5"
"8869","TRNO","74.53"
"8870","TRNS","90.12"
"8871","TRNX","4e-04"
"8872","TRON","9.91"
"8873","TROW","221.07"
"8874","TROX","25.34"
"8875","TRPL","42.9981"
"8876","TRST","34.8"
"8877","TRTL","9.72"
"8878","TRTN","62.34"
"8879","TRTX","13.45"
"8880","TRTY","28.48"
"8881","TRUE","4.06"
"8882","TRUP","128.66"
"8883","TRVG","2.9"
"8884","TRVI","1.17"
"8885","TRVN","1.02"
"8886","TRYP","5.29"
"8887","TSBK","28.18"
"8888","TSCO","220.05"
"8889","TSEM","35.19"
"8890","TSHA","15.39"
"8891","TSIB","9.81"
"8892","TSJA","29.6151"
"8893","TSLA","1222.09"
"8894","TSLX","24.12"
"8895","TSOC","32.35"
"8896","TSPA","27.8972"
"8897","TSPQ","9.73"
"8898","TSRI","10.45"
"8899","TSVT","33.62"
"8900","TTAC","58.7515"
"8901","TTAI","37.4348"
"8902","TTCF","18.16"
"8903","TTCM","0.0063"
"8904","TTEC","102.14"
"8905","TTEK","176.88"
"8906","TTGT","99.99"
"8907","TTMI","14.29"
"8908","TTNP","1.69"
"8909","TTOO","0.7879"
"8910","TTSH","8.41"
"8911","TTWO","187.2"
"8912","TUEM","2.57"
"8913","TUFN","10.29"
"8914","TUGC","9.9021"
"8915","TURN","7.17"
"8916","TUSA","51.08"
"8917","TUSK","3.02"
"8918","TUYA","5.8"
"8919","TVAC","10.15"
"8920","TVTX","30.1"
"8921","TVTY","28.03"
"8922","TWCB","9.8"
"8923","TWER","0.25"
"8924","TWIN","12.97"
"8925","TWIO","10.525"
"8926","TWKS","30.65"
"8927","TWLO","310.6"
"8928","TWLV","9.72"
"8929","TWND","9.84"
"8930","TWNI","9.74"
"8931","TWNK","18.78"
"8932","TWNT","9.9"
"8933","TWOA","9.8"
"8934","TWOU","27.38"
"8935","TWST","135.88"
"8936","TWTR","53.15"
"8937","TXMD","0.7602"
"8938","TXRH","95.75"
"8939","TYME","0.9726"
"8940","TYRA","28.39"
"8941","TZOO","10.93"
"8942","TZPS","9.75"
"8943","UAMY","0.9006"
"8944","UAPR","26.16"
"8945","UAUG","29.1553"
"8946","UAVS","2.87"
"8947","UBCP","14.89"
"8948","UBER","47.19"
"8949","UBFO","8.07"
"8950","UBND","25.11"
"8951","UBOH","29.2"
"8952","UBOT","55.1545"
"8953","UBQU","6e-04"
"8954","UBSI","38.32"
"8955","UCBI","36.72"
"8956","UCIB","20.68"
"8957","UCON","26.53"
"8958","UCRD","24.975"
"8959","UCTT","58.19"
"8960","UCYB","55.57"
"8961","UDEC","29.7753"
"8962","UDMY","26.68"
"8963","UDOW","84.87"
"8964","UEIC","35.7"
"8965","UEPS","5.96"
"8966","UEVM","48.1109"
"8967","UFAB","3.2"
"8968","UFCS","22.31"
"8969","UFEB","27.875"
"8970","UFPI","87.32"
"8971","UFPT","65.89"
"8972","UGCE","27.1009"
"8973","UGIC","104.2"
"8974","UGRO","12.34"
"8975","UHAL","759.25"
"8976","UIHC","4.33"
"8977","UITB","53.69"
"8978","UIVM","50.1284"
"8979","UJAN","31.45"
"8980","UJUL","27.525"
"8981","UJUN","29.295"
"8982","ULBI","6.09"
"8983","ULCC","17.16"
"8984","ULST","40.4"
"8985","ULTA","391.85"
"8986","ULTR","49.3972"
"8987","ULVM","70.0386"
"8988","UMAR","29.6387"
"8989","UMAY","28.635"
"8990","UMBF","104.2"
"8991","UMDD","37.98"
"8992","UMPQ","21.92"
"8993","UNAM","3.52"
"8994","UNCY","2.95"
"8995","UNFI","49.93"
"8996","UNIT","13.89"
"8997","UNMA","27.65"
"8998","UNOV","29.45"
"8999","UNRV","0.3798"
"9000","UNTY","26.97"
"9001","UNVR","29.16"
"9002","UOCT","28.48"
"9003","UONE","6.47"
"9004","UPLD","26.34"
"9005","UPRO","147.14"
"9006","UPST","331.56"
"9007","UPTD","9.93"
"9008","UPWK","49.04"
"9009","URAL","1.14"
"9010","URBN","35.49"
"9011","URGN","18.21"
"9012","URNM","95.7"
"9013","UROY","5.29"
"9014","URTH","136.36"
"9015","URTY","132.26"
"9016","USAC","16.12"
"9017","USAI","25.5591"
"9018","USAK","21.84"
"9019","USAP","9.75"
"9020","USAS","0.92"
"9021","USAU","9.97"
"9022","USBF","100.93"
"9023","USCB","13.75"
"9024","USCI","43.42"
"9025","USDP","5.86"
"9026","USDU","25.88"
"9027","USEG","3.86"
"9028","USEP","28.5852"
"9029","USEQ","38.5256"
"9030","USFD","38.56"
"9031","USFR","25.1"
"9032","USHY","41.49"
"9033","USIG","60.7"
"9034","USIO","6.08"
"9035","USLB","41.5057"
"9036","USLM","133.8"
"9037","USMC","43.33"
"9038","USMF","41.2551"
"9039","USMJ","8e-04"
"9040","USML","33.3163"
"9041","USMV","77.78"
"9042","USNA","102.32"
"9043","USOI","5.58"
"9044","USPH","108.95"
"9045","USRT","64.25"
"9046","USSG","44.32"
"9047","USTB","51.745"
"9048","USVM","77.2151"
"9049","USVT","26.8407"
"9050","USWS","2.45"
"9051","USXF","39.31"
"9052","UTES","44.4734"
"9053","UTHR","202.3"
"9054","UTMD","104.15"
"9055","UTME","4.96"
"9056","UTRN","36.87"
"9057","UTRS","9.08"
"9058","UTSI","1.215"
"9059","UTSL","32.88"
"9060","UUUU","10.28"
"9061","UVSP","30.53"
"9062","UVXY","15.75"
"9063","UWMC","7.06"
"9064","UXIN","2.21"
"9065","VABK","35.7514"
"9066","VABS","24.92"
"9067","VACC","13.75"
"9068","VALE","11.61"
"9069","VALN","40.65"
"9070","VALQ","51.8235"
"9071","VALT","49.68"
"9072","VALU","39.5"
"9073","VAMO","26.9344"
"9074","VAPO","22.89"
"9075","VAQC","9.81"
"9076","VATE","4.55"
"9077","VBFC","56.5"
"9078","VBIV","2.98"
"9079","VBLT","2.43"
"9080","VBND","51.83"
"9081","VBNK","12.46"
"9082","VBTX","42.55"
"9083","VCAR","18.45"
"9084","VCEB","74.53"
"9085","VCEL","46.05"
"9086","VCIF","10.55"
"9087","VCIT","94.52"
"9088","VCKA","10.08"
"9089","VCLN","27.1537"
"9090","VCLO","20.13"
"9091","VCLT","108.7"
